1.00000E-03  3.719E+03
2.00000E-03  5.594E+02
4.00000E-03  8.127E+01
8.00000E-03  1.037E+01
1.00000E-02  5.356E+00
2.00000E-02  8.205E-01
4.00000E-02  2.685E-01
8.00000E-02  1.823E-01
1.00000E-01  1.693E-01
2.00000E-01  1.358E-01
4.00000E-01  1.052E-01
8.00000E-01  7.793E-02
1.00000E+00  7.007E-02
