1.00000E-03  3.781E+03 
2.00000E-03  5.869E+02
4.00000E-03  1.331E+02
8.00000E-03  5.323E+01
1.00000E-02  2.851E+01
2.00000E-02  4.001E+00
4.00000E-02  6.655E-01
8.00000E-02  2.229E-01
1.00000E-01  1.855E-01
2.00000E-01  1.309E-01
4.00000E-01  9.908E-02
8.00000E-01  7.308E-02
1.00000E+00  6.566E-02
 
