1.00000E-03  2.628E+03
2.00000E-03  3.800E+02
4.00000E-03  5.054E+01
8.00000E-03  6.300E+00
1.00000E-02  3.268E+00
2.00000E-02  5.677E-01
4.00000E-02  2.396E-01
8.00000E-02  1.800E-01
1.00000E-01  1.688E-01
2.00000E-01  1.368E-01
4.00000E-01  1.062E-01
8.00000E-01  7.873E-02
1.00000E+00  7.078E-02
