1.00000E-03  3.712E+03
2.00000E-03  5.596E+02
4.00000E-03  8.161E+01
8.00000E-03  1.042E+01
1.00000E-02  5.379E+00
2.00000E-02  8.230E-01
4.00000E-02  2.688E-01
8.00000E-02  1.823E-01
1.00000E-01  1.693E-01
2.00000E-01  1.358E-01
4.00000E-01  1.052E-01
8.00000E-01  7.793E-02
1.00000E+00  7.006E-02
