1.00000E-03  3.263E+03
2.00000E-03  4.842E+02
4.00000E-03  6.625E+01
8.00000E-03  8.320E+00
1.00000E-02  4.295E+00
2.00000E-02  6.889E-01
4.00000E-02  2.530E-01
8.00000E-02  1.808E-01
1.00000E-01  1.688E-01
2.00000E-01  1.361E-01
4.00000E-01  1.055E-01
8.00000E-01  7.820E-02
1.00000E+00  7.031E-02
