1.00000E-03  3.806E+03
2.00000E-03  5.737E+02
4.00000E-03  8.187E+01
8.00000E-03  1.068E+01
1.00000E-02  5.519E+00
2.00000E-02  8.428E-01
4.00000E-02  2.715E-01
8.00000E-02  1.827E-01
1.00000E-01  1.695E-01
2.00000E-01  1.358E-01
4.00000E-01  1.052E-01
8.00000E-01  7.793E-02
1.00000E+00  7.007E-02
