1.00000E-03  4.078E+03
2.00000E-03  6.173E+02
4.00000E-03  8.278E+01
8.00000E-03  1.037E+01
1.00000E-02  5.329E+00
2.00000E-02  8.096E-01
4.00000E-02  2.683E-01
8.00000E-02  1.837E-01
1.00000E-01  1.707E-01
2.00000E-01  1.370E-01
4.00000E-01  1.061E-01
8.00000E-01  7.865E-02
1.00000E+00  7.072E-02
